university_id,system,year,rank
usn-johann-wolfgang-goethe-university-frankfurt-am-main-503512,usnews,2026,218
usn-oregon-health-and-science-university-209490,usnews,2026,218
usn-oregon-health-and-science-university-209490,the,2016,201
usn-oregon-health-and-science-university-209490,the,2017,251
usn-oregon-health-and-science-university-209490,the,2018,251
usn-oregon-health-and-science-university-209490,the,2019,251
usn-oregon-health-and-science-university-209490,the,2020,251
usn-oregon-health-and-science-university-209490,the,2021,251
usn-oregon-health-and-science-university-209490,the,2022,251
usn-oregon-health-and-science-university-209490,the,2023,251
usn-oregon-health-and-science-university-209490,the,2024,301
usn-oregon-health-and-science-university-209490,the,2025,301
usn-oregon-health-and-science-university-209490,the,2026,351
indian-institute-science-iisc-bangalore,qs,2016,147
indian-institute-science-iisc-bangalore,qs,2017,152
indian-institute-science-iisc-bangalore,qs,2018,190
indian-institute-science-iisc-bangalore,qs,2019,170
indian-institute-science-iisc-bangalore,qs,2021,185
indian-institute-science-iisc-bangalore,qs,2022,186
indian-institute-science-iisc-bangalore,qs,2023,155
indian-institute-science-iisc-bangalore,qs,2024,225
indian-institute-science-iisc-bangalore,qs,2025,211
indian-institute-science-iisc-bangalore,qs,2026,219
indian-institute-science-iisc-bangalore,qs,2027,221
indian-institute-science-iisc-bangalore,usnews,2026,592
chulalongkorn-university,qs,2016,253
chulalongkorn-university,qs,2017,252
chulalongkorn-university,qs,2018,245
chulalongkorn-university,qs,2019,271
chulalongkorn-university,qs,2021,208
chulalongkorn-university,qs,2022,215
chulalongkorn-university,qs,2023,224
chulalongkorn-university,qs,2024,211
chulalongkorn-university,qs,2025,229
chulalongkorn-university,qs,2026,221
chulalongkorn-university,qs,2027,212
chulalongkorn-university,usnews,2026,491
chulalongkorn-university,the,2016,601
chulalongkorn-university,the,2017,601
chulalongkorn-university,the,2018,601
chulalongkorn-university,the,2019,801
chulalongkorn-university,the,2020,801
chulalongkorn-university,the,2021,601
chulalongkorn-university,the,2022,801
chulalongkorn-university,the,2023,801
chulalongkorn-university,the,2024,601
chulalongkorn-university,the,2025,601
chulalongkorn-university,the,2026,501
cairo-university,qs,2016,501
cairo-university,qs,2017,551
cairo-university,qs,2018,481
cairo-university,qs,2019,521
cairo-university,qs,2021,561
cairo-university,qs,2022,571
cairo-university,qs,2023,551
cairo-university,qs,2024,371
cairo-university,qs,2025,350
cairo-university,qs,2026,347
cairo-university,qs,2027,363
cairo-university,usnews,2026,221
cairo-university,the,2016,601
cairo-university,the,2017,801
cairo-university,the,2018,801
cairo-university,the,2019,801
cairo-university,the,2020,601
cairo-university,the,2021,601
cairo-university,the,2022,601
cairo-university,the,2023,801
cairo-university,the,2024,801
cairo-university,the,2025,801
cairo-university,the,2026,801
indian-institute-technology-kanpur-iitk,qs,2016,271
indian-institute-technology-kanpur-iitk,qs,2017,302
indian-institute-technology-kanpur-iitk,qs,2018,293
indian-institute-technology-kanpur-iitk,qs,2019,283
indian-institute-technology-kanpur-iitk,qs,2021,350
indian-institute-technology-kanpur-iitk,qs,2022,277
indian-institute-technology-kanpur-iitk,qs,2023,264
indian-institute-technology-kanpur-iitk,qs,2024,278
indian-institute-technology-kanpur-iitk,qs,2025,263
indian-institute-technology-kanpur-iitk,qs,2026,222
indian-institute-technology-kanpur-iitk,qs,2027,221
indian-institute-technology-kanpur-iitk,usnews,2026,840
indian-institute-technology-kanpur-iitk,the,2014,351
indian-institute-technology-kanpur-iitk,the,2016,501
indian-institute-technology-kanpur-iitk,the,2017,401
indian-institute-technology-kanpur-iitk,the,2018,501
indian-institute-technology-kanpur-iitk,the,2019,501
indian-institute-technology-kanpur-iitk,the,2020,601
shandong-university,qs,2016,551
shandong-university,qs,2017,501
shandong-university,qs,2018,551
shandong-university,qs,2019,541
shandong-university,qs,2021,485
shandong-university,qs,2022,403
shandong-university,qs,2023,396
shandong-university,qs,2024,360
shandong-university,qs,2025,316
shandong-university,qs,2026,339
shandong-university,qs,2027,309
shandong-university,usnews,2026,222
shandong-university,the,2018,501
shandong-university,the,2019,501
shandong-university,the,2020,601
shandong-university,the,2021,601
shandong-university,the,2026,251
johannes-gutenberg-universitat-mainz,qs,2016,375
johannes-gutenberg-universitat-mainz,qs,2017,401
johannes-gutenberg-universitat-mainz,qs,2018,398
johannes-gutenberg-universitat-mainz,qs,2019,407
johannes-gutenberg-universitat-mainz,qs,2021,403
johannes-gutenberg-universitat-mainz,qs,2022,427
johannes-gutenberg-universitat-mainz,qs,2023,420
johannes-gutenberg-universitat-mainz,qs,2024,464
johannes-gutenberg-universitat-mainz,qs,2025,501
johannes-gutenberg-universitat-mainz,qs,2026,452
johannes-gutenberg-universitat-mainz,qs,2027,500
johannes-gutenberg-universitat-mainz,usnews,2026,223
johannes-gutenberg-universitat-mainz,the,2013,201
johannes-gutenberg-universitat-mainz,the,2016,201
johannes-gutenberg-universitat-mainz,the,2017,251
johannes-gutenberg-universitat-mainz,the,2018,251
johannes-gutenberg-universitat-mainz,the,2019,251
johannes-gutenberg-universitat-mainz,the,2020,301
johannes-gutenberg-universitat-mainz,the,2021,301
johannes-gutenberg-universitat-mainz,the,2022,301
johannes-gutenberg-universitat-mainz,the,2023,251
johannes-gutenberg-universitat-mainz,the,2024,251
johannes-gutenberg-universitat-mainz,the,2025,251
